t_low,t_high,fraud_loss,customer_loss,op_cost,total_cost,savings,effective_recall,n_challenged,n_blocked,challenge_rate,block_rate,legit_challenged,legit_blocked
0.13999999999999999,0.78,7988814.5649999995,28021117.798840005,205005.0,36214937.36384001,21725481.196159996,0.856496062992126,41001,3483,0.347148372675856,0.0294899583432113,39093,1624
0.13999999999999999,0.8,8220497.458,25784277.013240002,206925.0,34211699.47124,23728719.088760003,0.8531742125984253,41385,3099,0.3503996342330748,0.026238696785992482,39387,1330
0.13999999999999999,0.8200000000000001,8461908.606999999,23947895.15744,208560.0,32618363.76444,25322054.795560002,0.8501845472440944,41712,2772,0.35316828665289396,0.023470044366173334,39633,1084
0.13999999999999999,0.8400000000000001,8756933.461,22002683.38804,210225.0,30969841.849039998,26970576.710960004,0.8468996062992127,42045,2439,0.35598774003454464,0.02065059098452264,39877,840
0.13999999999999999,0.86,9038728.98175,20135692.48628,211820.0,29386241.468030002,28554177.09197,0.8428395669291339,42364,2120,0.3586886578385884,0.017949673180478885,40086,631
0.13999999999999999,0.88,9313460.96875,19030342.20228,213020.0,28556823.17103,29383595.388970003,0.8398129921259843,42604,1880,0.36072069631185016,0.01591763470721712,40244,473
0.13999999999999999,0.9,9645908.491,18106964.33792,214215.0,27967087.82892,29973330.731080003,0.8357529527559056,42843,1641,0.36274426795814,0.013894063060927287,40373,344
0.13999999999999999,0.92,9793015.977249999,17306491.1378,215210.0,27314717.11505,30625701.444950003,0.831951279527559,43042,1442,0.3644291665255529,0.01220916449351441,40469,248
0.13999999999999999,0.9400000000000001,10061474.563749999,16792589.708,216235.0,27070299.27175,30870119.288250003,0.827300688976378,43247,1237,0.3661648660547973,0.01047346496426999,40548,169
0.13999999999999999,0.9600000000000001,10342520.991999999,16590500.430799998,217290.0,27150311.422799997,30790107.137200005,0.8215797244094488,43458,1026,0.3679513665458733,0.008686964473194026,40604,113
0.13999999999999999,0.98,10794382.542249998,16450782.262639998,219425.0,27464589.804889996,30475828.755110007,0.8080339566929133,43885,599,0.3715667016628848,0.005071629356182477,40664,53
0.16,0.16,3685681.0549999997,264884718.75,0.0,268570399.805,-210629981.245,0.9138779527559056,0,40038,0.0,0.3389948183018932,0,36324
0.16,0.18,3762940.9887499996,242228240.5082,18405.0,246009586.49695,-188069167.93695,0.9122170275590551,3681,36357,0.03116639008365225,0.3078284282182409,3636,32688
0.16,0.19999999999999998,3862834.01075,220743527.91504002,34435.0,224640796.92579,-166700378.36579,0.9104453740157481,6887,33151,0.0583110373556406,0.28068378094625257,6794,29530
0.16,0.22,3960440.573,201753016.62272003,48265.0,205761722.19572005,-147821303.63572004,0.9087844488188976,9653,30385,0.08173028075998238,0.2572645375419108,9515,26809
0.16,0.24,4103742.0507499995,186306895.03328001,60005.0,190470642.08403,-132530223.52403,0.9071604330708661,12001,28037,0.10161039049005995,0.23738442781183325,11819,24505
0.16,0.26,4174130.3517499994,172728190.59307998,70375.0,176972695.94482997,-119032277.38482997,0.9058686023622047,14075,25963,0.11917058962983032,0.21982422867206286,13858,22466
0.16,0.28,4268171.1844999995,159524279.66828,80100.0,163872550.85278,-105932132.29278001,0.9042445866141732,16020,24018,0.1356385680902225,0.20335625021167067,15759,20565
0.16,0.30000000000000004,4395113.243749999,148903986.89352,88630.0,153387730.13727,-95447311.57727,0.9023991141732284,17726,22312,0.15008297490432485,0.18891184339756834,17415,18909
0.16,0.32,4594064.484499999,137862092.82736,96660.0,142552817.31186,-84612398.75186,0.8999630905511811,19332,20706,0.1636806990212348,0.17531411928065838,18955,17369
0.16,0.34,4704017.85425,128148634.72388001,104030.0,132956682.57813,-75016264.01813,0.8982652559055119,20806,19232,0.17616080197785078,0.1628340163240424,20383,15941
0.16,0.36000000000000004,4825321.797499999,119775305.00456,110360.0,124710986.80206,-66770568.24205999,0.8965305118110236,22072,17966,0.18687980492430656,0.15211501337758662,21602,14722
0.16,0.38,4899291.1805,112212287.17748,116180.0,117227758.35798,-59287339.797979996,0.8951279527559055,23236,16802,0.1967351915196261,0.14225962678226708,22728,13596
0.16,0.4,4983636.61025,105089653.18584003,121700.0,110194989.79609002,-52254571.23609002,0.8933562992125984,24340,15698,0.2060825684966302,0.13291224980526298,23784,12540
0.16,0.42000000000000004,5105464.43975,99340503.65252002,126575.0,104572543.09227002,-46632124.532270014,0.8915477362204725,25315,14723,0.2143377247942561,0.12465709350763708,24710,11614
0.16,0.44,5195107.805749999,93221426.77324,131465.0,98547999.57899,-40607581.018989995,0.8895177165354331,26293,13745,0.22261828157279778,0.1163765367290954,25633,10691
0.16,0.46,5373093.62,87536550.96440001,136020.0,93045664.58440001,-35105246.02440001,0.8871924212598425,27204,12834,0.23033156094422055,0.10866325735767264,26481,9843
0.16,0.48000000000000004,5469038.34125,82721309.545,140090.0,88330437.88625,-30390019.32625,0.885199311023622,28018,12020,0.23722355809936668,0.1017712602025265,27241,9083
0.16,0.5,5608909.015999999,77881192.82012,144050.0,83634151.83612001,-25693733.276120007,0.882689468503937,28810,11228,0.24392928506113049,0.0950655332407627,27965,8359
0.16,0.52,5742928.0819999995,72450019.14348002,147905.0,78340852.22548002,-20400433.665480018,0.8806225393700787,29581,10457,0.2504572086564839,0.08853760964540928,28680,7644
0.16,0.54,5899950.9635,67507193.71836,151565.0,73558709.68186,-15618291.121859998,0.8780388779527559,30313,9725,0.2566549259999323,0.08233989230196091,29342,6982
0.16,0.56,6095333.161249999,63109924.598960005,155055.0,69360312.76021,-11419894.200210005,0.8755659448818898,31011,9027,0.2625647712263352,0.07643004707555796,29973,6351
0.16,0.5800000000000001,6303560.4485,58979996.8438,158155.0,65441712.2923,-7501293.732299998,0.8730930118110236,31631,8407,0.2678142039489281,0.07118061435296508,30526,5798
0.16,0.6,6448148.107999999,55154178.089959994,160980.0,61763306.19795999,-3822887.637959987,0.8708415354330709,32196,7842,0.2725979611880652,0.06639685711382802,31030,5294
0.16,0.62,6583822.501999998,51356080.29456,163875.0,58103777.79656,-163359.23655999452,0.8683686023622048,32775,7263,0.27750025400480915,0.061494564297084026,31542,4782
0.16,0.64,6751899.6192499995,48236387.602280006,166510.0,55154797.221530005,2785621.338469997,0.8658587598425197,33302,6736,0.2819622718190131,0.05703254648288007,32001,4323
0.16,0.66,6936323.6307500005,44746261.824760005,169190.0,51851775.455510005,6088643.104489997,0.8631274606299213,33838,6200,0.28650049107596437,0.05249432722592881,32463,3861
0.16,0.68,7069335.089749999,41209103.18912,171630.0,48450068.27887,9490350.281130001,0.861060531496063,34326,5712,0.2906323026382633,0.048362515663629896,32895,3429
0.16,0.7000000000000001,7319590.492999999,37892924.903960004,174240.0,45386755.396960005,12553663.163039997,0.8580708661417322,34848,5190,0.2950519863176076,0.04394283198428557,33336,2988
0.16,0.7200000000000001,7556012.419999999,34763487.81836,176620.0,42496120.23836,15444298.32164,0.8547859251968504,35324,4714,0.2990821959562434,0.03991262234564975,33723,2601
0.16,0.74,7803000.493999999,31742813.913719997,178735.0,39724549.40772,18215869.152280003,0.8518700787401575,35747,4291,0.3026636637653673,0.03633115453652589,34067,2257
0.16,0.76,8068122.060499999,28881994.09964,180960.0,37131076.16014,20809342.399860002,0.8485113188976378,36192,3846,0.3064314017678735,0.03256341653401971,34421,1903
0.16,0.78,8343983.941249999,26418857.95588,182775.0,34945616.89713,22994801.662870005,0.8454109251968503,36555,3483,0.3095048599586819,0.0294899583432113,34700,1624
0.16,0.8,8575666.83425,24182017.170280002,184695.0,32942379.00453,24998039.55547,0.8420890748031497,36939,3099,0.3127561215159007,0.026238696785992482,34994,1330
0.16,0.8200000000000001,8817077.98325,22345635.31448,186330.0,31349043.29773,26591375.262270004,0.8390994094488189,37266,2772,0.31552477393571987,0.023470044366173334,35240,1084
0.16,0.8400000000000001,9112102.83725,20400423.545080002,187995.0,29700521.38233,28239897.177670002,0.835814468503937,37599,2439,0.31834422731737055,0.02065059098452264,35484,840
0.16,0.86,9393898.358,18533432.643319998,189590.0,28116921.001319997,29823497.558680005,0.8317544291338582,37918,2120,0.3210451451214143,0.017949673180478885,35693,631
0.16,0.88,9668630.344999999,17428082.35932,190790.0,27287502.70432,30652915.855680004,0.8287278543307086,38158,1880,0.3230771835946761,0.01591763470721712,35851,473
0.16,0.9,10001077.86725,16504704.494959999,191985.0,26697767.362209998,31242651.197790004,0.8246678149606299,38397,1641,0.3251007552409659,0.013894063060927287,35980,344
0.16,0.92,10148185.353499997,15704231.29484,192980.0,26045396.648339998,31895021.911660004,0.8208661417322834,38596,1442,0.32678565380837876,0.01220916449351441,36076,248
0.16,0.9400000000000001,10416643.94,15190329.865040002,194005.0,25800978.805040002,32139439.75496,0.8162155511811023,38801,1237,0.32852135333762317,0.01047346496426999,36155,169
0.16,0.9600000000000001,10697690.368249997,14988240.587839998,195060.0,25880990.956089996,32059427.603910007,0.8104945866141732,39012,1026,0.33030785382869915,0.008686964473194026,36211,113
0.16,0.98,11149551.918499999,14848522.41968,197195.0,26195269.338179998,31745149.221820004,0.7969488188976377,39439,599,0.3339231889457107,0.005071629356182477,36271,53
0.18,0.18,4200747.279999999,240907408.28,0.0,245108155.56,-187167737.0,0.9028051181102362,0,36357,0.0,0.3078284282182409,0,32688
0.18,0.19999999999999998,4300640.301999999,219422695.68684,16030.0,223739365.98883998,-165798947.42883998,0.9010334645669292,3206,33151,0.02714464727198835,0.28068378094625257,3158,29530
0.18,0.22,4398246.86425,200432184.39452,29860.0,204860291.25877002,-146919872.69877002,0.8993725393700788,5972,30385,0.05056389067633014,0.2572645375419108,5879,26809
0.18,0.24,4541548.341999999,184986062.80508,41600.0,189569211.14708,-131628792.58708,0.8977485236220472,8320,28037,0.07044400040640769,0.23738442781183325,8183,24505
0.18,0.26,4611936.642999999,171407358.36488,51970.0,176071265.00788,-118130846.44788,0.8964566929133858,10394,25963,0.08800419954617808,0.21982422867206286,10222,22466
0.18,0.28,4705977.475749999,158203447.44008002,61695.0,162971119.91583002,-105030701.35583001,0.8948326771653543,12339,24018,0.10447217800657026,0.20335625021167067,12123,20565
0.18,0.30000000000000004,4832919.534999999,147583154.66531998,70225.0,152486299.20031998,-94545880.64031997,0.8929872047244094,14045,22312,0.1189165848206726,0.18891184339756834,13779,18909
0.18,0.32,5031870.775749999,136541260.59916002,78255.0,141651386.37491003,-83710967.81491002,0.8905511811023622,15651,20706,0.13251430893758256,0.17531411928065838,15319,17369
0.18,0.34,5141824.1455,126827802.49568,85625.0,132055251.64118001,-74114833.08118,0.888853346456693,17125,19232,0.14499441189419854,0.1628340163240424,16747,15941
0.18,0.36000000000000004,5263128.088749999,118454472.77636,91955.0,123809555.86511001,-65869137.30511001,0.8871186023622047,18391,17966,0.15571341484065432,0.15211501337758662,17966,14722
0.18,0.38,5337097.471749999,110891454.94928,97775.0,116326327.42102998,-58385908.86102998,0.8857160433070866,19555,16802,0.16556880143597386,0.14225962678226708,19092,13596
0.18,0.4,5421442.9015,103768820.95764002,103295.0,109293558.85914002,-51353140.29914002,0.8839443897637795,20659,15698,0.17491617841297796,0.13291224980526298,20148,12540
0.18,0.42000000000000004,5543270.730999999,98019671.42432001,108170.0,103671112.15532002,-45730693.595320016,0.8821358267716536,21634,14723,0.18317133471060384,0.12465709350763708,21074,11614
0.18,0.44,5632914.096999999,91900594.54504001,113060.0,97646568.64204001,-39706150.08204001,0.8801058070866141,22612,13745,0.19145189148914551,0.1163765367290954,21997,10691
0.18,0.46,5810899.911249999,86215718.7362,117615.0,92144233.64745,-34203815.08745,0.8777805118110237,23523,12834,0.19916517086056829,0.10866325735767264,22845,9843
0.18,0.48000000000000004,5906844.632499999,81400477.3168,121685.0,87429006.94929999,-29488588.38929999,0.8757874015748031,24337,12020,0.20605716801571444,0.1017712602025265,23605,9083
0.18,0.5,6046715.30725,76560360.59192,125645.0,82732720.89917,-24792302.339169994,0.8732775590551181,25129,11228,0.21276289497747825,0.0950655332407627,24329,8359
0.18,0.52,6180734.373249999,71129186.91528001,129500.0,77439421.28853,-19499002.728530005,0.8712106299212599,25900,10457,0.21929081857283164,0.08853760964540928,25044,7644
0.18,0.54,6337757.254749998,66186361.49016001,133160.0,72657278.74491,-14716860.18491,0.868626968503937,26632,9725,0.22548853591628001,0.08233989230196091,25706,6982
0.18,0.56,6533139.452499999,61789092.37076001,136650.0,68458881.82326001,-10518463.263260007,0.8661540354330709,27330,9027,0.23139838114268296,0.07643004707555796,26337,6351
0.18,0.5800000000000001,6741366.739749999,57659164.615600005,139750.0,64540281.35535,-6599862.79535,0.8636811023622047,27950,8407,0.23664781386527584,0.07118061435296508,26890,5798
0.18,0.6,6885954.399249999,53833345.86176,142575.0,60861875.26101,-2921456.7010099962,0.861429625984252,28515,7842,0.2414315711044129,0.06639685711382802,27394,5294
0.18,0.62,7021628.793249999,50035248.066360004,145470.0,57202346.859610006,738071.7003899962,0.8589566929133858,29094,7263,0.24633386392115691,0.061494564297084026,27906,4782
0.18,0.64,7189705.910499999,46915555.37408,148105.0,54253366.28458,3687052.2754200026,0.8564468503937007,29621,6736,0.2507958817353609,0.05703254648288007,28365,4323
0.18,0.66,7374129.921999999,43425429.59656,150785.0,50950344.51856,6990074.041440003,0.8537155511811023,30157,6200,0.25533410099231213,0.05249432722592881,28827,3861
0.18,0.68,7507141.380999999,39888270.960920006,153225.0,47548637.34192,10391781.21808,0.8516486220472441,30645,5712,0.25946591255461104,0.048362515663629896,29259,3429
0.18,0.7000000000000001,7757396.784249999,36572092.67576,155835.0,44485324.46001,13455094.099990003,0.8486589566929134,31167,5190,0.26388559623395536,0.04394283198428557,29700,2988
0.18,0.7200000000000001,7993818.71125,33442655.59016,158215.0,41594689.301410004,16345729.258589998,0.8453740157480315,31643,4714,0.2679158058725912,0.03991262234564975,30087,2601
0.18,0.74,8240806.785249999,30421981.68552,160330.0,38823118.47077,19117300.08923,0.8424581692913385,32066,4291,0.27149727368171506,0.03633115453652589,30431,2257
0.18,0.76,8505928.35175,27561161.87144,162555.0,36229645.22319,21710773.33681,0.8390994094488189,32511,3846,0.27526501168422124,0.03256341653401971,30785,1903
0.18,0.78,8781790.232499998,25098025.727680005,164370.0,34044185.96018,23896232.599820003,0.8359990157480315,32874,3483,0.27833846987502964,0.0294899583432113,31064,1624
0.18,0.8,9013473.1255,22861184.94208,166290.0,32040948.06758,25899470.492420003,0.8326771653543307,33258,3099,0.28158973143224847,0.026238696785992482,31358,1330
0.18,0.8200000000000001,9254884.2745,21024803.08628,167925.0,30447612.36078,27492806.19922,0.8296875,33585,2772,0.2843583838520676,0.023470044366173334,31604,1084
0.18,0.8400000000000001,9549909.1285,19079591.316880003,169590.0,28799090.445380002,29141328.11462,0.8264025590551181,33918,2439,0.2871778372337183,0.02065059098452264,31848,840
0.18,0.86,9831704.64925,17212600.415120002,171185.0,27215490.064370003,30724928.49563,0.8223425196850394,34237,2120,0.28987875503776206,0.017949673180478885,32057,631
0.18,0.88,10106436.63625,16107250.13112,172385.0,26386071.76737,31554346.792630002,0.8193159448818897,34477,1880,0.29191079351102384,0.01591763470721712,32215,473
0.18,0.9,10438884.158499999,15183872.26676,173580.0,25796336.42526,32144082.134740002,0.8152559055118109,34716,1641,0.29393436515731364,0.013894063060927287,32344,344
0.18,0.92,10585991.644749999,14383399.06664,174575.0,25143965.71139,32796452.848610003,0.8114542322834646,34915,1442,0.2956192637247265,0.01220916449351441,32440,248
0.18,0.9400000000000001,10854450.23125,13869497.63684,175600.0,24899547.86809,33040870.691910002,0.8068036417322835,35120,1237,0.2973549632539709,0.01047346496426999,32519,169
0.18,0.9600000000000001,11135496.6595,13667408.35964,176655.0,24979560.019139998,32960858.540860005,0.8010826771653543,35331,1026,0.2991414637450469,0.008686964473194026,32575,113
0.18,0.98,11587358.20975,13527690.191479998,178790.0,25293838.40123,32646580.158770002,0.7875369094488188,35758,599,0.3027567988620585,0.005071629356182477,32635,53
0.19999999999999998,0.19999999999999998,4866700.76,218160181.266,0.0,223026882.026,-165086463.466,0.890994094488189,0,33151,0.0,0.28068378094625257,0,29530
0.19999999999999998,0.22,4964307.32225,199169669.97368002,13830.0,204147807.29593003,-146207388.73593003,0.8893331692913385,2766,30385,0.02341924340434179,0.2572645375419108,2721,26809
0.19999999999999998,0.24,5107608.8,183723548.38424,25570.0,188856727.18424,-130916308.62424001,0.8877091535433072,5114,28037,0.04329935313441934,0.23738442781183325,5025,24505
0.19999999999999998,0.26,5177997.101,170144843.94404,35940.0,175358781.04504,-117418362.48504001,0.8864173228346457,7188,25963,0.060859552274189724,0.21982422867206286,7064,22466
0.19999999999999998,0.28,5272037.93375,156940933.01924,45665.0,162258635.95299,-104318217.39299,0.8847933070866142,9133,24018,0.07732753073458191,0.20335625021167067,8965,20565
0.19999999999999998,0.30000000000000004,5398979.993,146320640.24447998,54195.0,151773815.23747998,-93833396.67747998,0.8829478346456693,10839,22312,0.09177193754868425,0.18891184339756834,10621,18909
0.19999999999999998,0.32,5597931.23375,135278746.17832002,62225.0,140938902.41207,-82998483.85207,0.8805118110236221,12445,20706,0.10536966166559421,0.17531411928065838,12161,17369
0.19999999999999998,0.34,5707884.6035,125565288.07484,69595.0,131342767.67833999,-73402349.11833999,0.8788139763779528,13919,19232,0.11784976462221018,0.1628340163240424,13589,15941
0.19999999999999998,0.36000000000000004,5829188.54675,117191958.35552,75925.0,123097071.90226999,-65156653.34226999,0.8770792322834645,15185,17966,0.12856876756866598,0.15211501337758662,14808,14722
0.19999999999999998,0.38,5903157.929749999,109628940.52844,81745.0,115613843.45819,-57673424.89818999,0.8756766732283464,16349,16802,0.1384241541639855,0.14225962678226708,15934,13596
0.19999999999999998,0.4,5987503.3595,102506306.53680003,87265.0,108581074.89630003,-50640656.33630003,0.8739050196850394,17453,15698,0.1477715311409896,0.13291224980526298,16990,12540
0.19999999999999998,0.42000000000000004,6109331.188999999,96757157.00348002,92140.0,102958628.19248001,-45018209.63248001,0.8720964566929134,18428,14723,0.1560266874386155,0.12465709350763708,17916,11614
0.19999999999999998,0.44,6198974.555,90638080.1242,97030.0,96934084.6792,-38993666.11919999,0.870066437007874,19406,13745,0.16430724421715717,0.1163765367290954,18839,10691
0.19999999999999998,0.46,6376960.3692499995,84953204.31536001,101585.0,91431749.68461001,-33491331.124610007,0.8677411417322834,20317,12834,0.17202052358857994,0.10866325735767264,19687,9843
0.19999999999999998,0.48000000000000004,6472905.0905,80137962.89596,105655.0,86716522.98646,-28776104.426459998,0.865748031496063,21131,12020,0.17891252074372607,0.1017712602025265,20447,9083
0.19999999999999998,0.5,6612775.765249999,75297846.17108001,109615.0,82020236.93633,-24079818.376330003,0.8632381889763779,21923,11228,0.1856182477054899,0.0950655332407627,21171,8359
0.19999999999999998,0.52,6746794.83125,69866672.49444002,113470.0,76726937.32569002,-18786518.765690014,0.8611712598425197,22694,10457,0.1921461713008433,0.08853760964540928,21886,7644
0.19999999999999998,0.54,6903817.712749999,64923847.06932001,117130.0,71944794.78207001,-14004376.222070009,0.8585875984251969,23426,9725,0.19834388864429167,0.08233989230196091,22548,6982
0.19999999999999998,0.56,7099199.910499999,60526577.949920006,120620.0,67746397.86042,-9805979.300420001,0.8561146653543307,24124,9027,0.20425373387069462,0.07643004707555796,23179,6351
0.19999999999999998,0.5800000000000001,7307427.19775,56396650.19476,123720.0,63827797.392510004,-5887378.832510002,0.8536417322834645,24744,8407,0.2095031665932875,0.07118061435296508,23732,5798
0.19999999999999998,0.6,7452014.857249999,52570831.440919995,126545.0,60149391.29816999,-2208972.7381699905,0.8513902559055119,25309,7842,0.21428692383242456,0.06639685711382802,24236,5294
0.19999999999999998,0.62,7587689.251249999,48772733.64552,129440.0,56489862.89677,1450555.663230002,0.8489173228346457,25888,7263,0.21918921664916854,0.061494564297084026,24748,4782
0.19999999999999998,0.64,7755766.3685,45653040.95324,132075.0,53540882.32174,4399536.238260001,0.8464074803149607,26415,6736,0.2236512344633725,0.05703254648288007,25207,4323
0.19999999999999998,0.66,7940190.38,42162915.175720006,134755.0,50237860.55572001,7702558.0042799935,0.8436761811023622,26951,6200,0.22818945372032376,0.05249432722592881,25669,3861
0.19999999999999998,0.68,8073201.839,38625756.54008,137195.0,46836153.379080005,11104265.180919997,0.841609251968504,27439,5712,0.23232126528262267,0.048362515663629896,26101,3429
0.19999999999999998,0.7000000000000001,8323457.242249999,35309578.254920006,139805.0,43772840.49717,14167578.062830001,0.8386195866141731,27961,5190,0.236740948961967,0.04394283198428557,26542,2988
0.19999999999999998,0.7200000000000001,8559879.16925,32180141.169320002,142185.0,40882205.33857,17058213.221430004,0.8353346456692914,28437,4714,0.24077115860060283,0.03991262234564975,26929,2601
0.19999999999999998,0.74,8806867.24325,29159467.26468,144300.0,38110634.507929996,19829784.052070007,0.8324187992125984,28860,4291,0.2443526264097267,0.03633115453652589,27273,2257
0.19999999999999998,0.76,9071988.809749998,26298647.4506,146525.0,35517161.26035,22423257.299650006,0.8290600393700788,29305,3846,0.24812036441223287,0.03256341653401971,27627,1903
0.19999999999999998,0.78,9347850.690499999,23835511.306840003,148340.0,33331701.99734,24608716.56266,0.8259596456692913,29668,3483,0.2511938226030413,0.0294899583432113,27906,1624
0.19999999999999998,0.8,9579533.5835,21598670.521240003,150260.0,31328464.10474,26611954.45526,0.8226377952755906,30052,3099,0.2544450841602601,0.026238696785992482,28200,1330
0.19999999999999998,0.8200000000000001,9820944.732499998,19762288.66544,151895.0,29735128.39794,28205290.162060004,0.8196481299212599,30379,2772,0.25721373658007923,0.023470044366173334,28446,1084
0.19999999999999998,0.8400000000000001,10115969.5865,17817076.89604,153560.0,28086606.48254,29853812.077460002,0.8163631889763779,30712,2439,0.2600331899617299,0.02065059098452264,28690,840
0.19999999999999998,0.86,10397765.10725,15950085.994280001,155155.0,26503006.10153,31437412.45847,0.8123031496062991,31031,2120,0.2627341077657737,0.017949673180478885,28899,631
0.19999999999999998,0.88,10672497.09425,14844735.710280001,156355.0,25673587.804530002,32266830.75547,0.8092765748031495,31271,1880,0.26476614623903544,0.01591763470721712,29057,473
0.19999999999999998,0.9,11004944.616499998,13921357.84592,157550.0,25083852.462419998,32856566.097580004,0.8052165354330708,31510,1641,0.2667897178853253,0.013894063060927287,29186,344
0.19999999999999998,0.92,11152052.10275,13120884.645800002,158545.0,24431481.74855,33508936.81145,0.8014148622047244,31709,1442,0.2684746164527382,0.01220916449351441,29282,248
0.19999999999999998,0.9400000000000001,11420510.68925,12606983.216,159570.0,24187063.905249998,33753354.654750004,0.7967642716535432,31914,1237,0.2702103159819826,0.01047346496426999,29361,169
0.19999999999999998,0.9600000000000001,11701557.1175,12404893.938800002,160625.0,24267076.0563,33673342.5037,0.7910433070866141,32125,1026,0.27199681647305857,0.008686964473194026,29417,113
0.19999999999999998,0.98,12153418.66775,12265175.77064,162760.0,24581354.43839,33359064.12161,0.7774975393700787,32552,599,0.27561215159007013,0.005071629356182477,29477,53
0.22,0.22,5517411.175,198051297.33800003,0.0,203568708.51300004,-145628289.95300004,0.8799212598425197,0,30385,0.0,0.2572645375419108,0,26809
0.22,0.24,5660712.652749999,182605175.74856,11740.0,188277628.40131,-130337209.84131,0.8782972440944882,2348,28037,0.019880109730077557,0.23738442781183325,2304,24505
0.22,0.26,5731100.953749999,169026471.30835998,22110.0,174779682.26211,-116839263.70210999,0.8770054133858268,4422,25963,0.037440308869847935,0.21982422867206286,4343,22466
0.22,0.28,5825141.786499999,155822560.38356,31835.0,161679537.17006,-103739118.61006,0.8753813976377953,6367,24018,0.05390828733024012,0.20335625021167067,6244,20565
0.22,0.30000000000000004,5952083.845749999,145202267.6088,40365.0,151194716.45455,-93254297.89455,0.8735359251968504,8073,22312,0.06835269414434246,0.18891184339756834,7900,18909
0.22,0.32,6151035.0865,134160373.54264,48395.0,140359803.62914,-82419385.06913999,0.8710999015748032,9679,20706,0.08195041826125242,0.17531411928065838,9440,17369
0.22,0.34,6260988.45625,124446915.43916,55765.0,130763668.89541,-72823250.33541,0.8694020669291339,11153,19232,0.0944305212178684,0.1628340163240424,10868,15941
0.22,0.36000000000000004,6382292.399499999,116073585.71984,62095.0,122517973.11934,-64577554.55934,0.8676673228346456,12419,17966,0.10514952416432417,0.15211501337758662,12087,14722
0.22,0.38,6456261.7825,108510567.89276,67915.0,115034744.67525999,-57094326.11525999,0.8662647637795275,13583,16802,0.11500491075964371,0.14225962678226708,13213,13596
0.22,0.4,6540607.21225,101387933.90112002,73435.0,108001976.11337002,-50061557.553370014,0.8644931102362206,14687,15698,0.12435228773664782,0.13291224980526298,14269,12540
0.22,0.42000000000000004,6662435.04175,95638784.36780001,78310.0,102379529.40955001,-44439110.84955001,0.8626845472440945,15662,14723,0.1326074440342737,0.12465709350763708,15195,11614
0.22,0.44,6752078.407749999,89519707.48852,83200.0,96354985.89626999,-38414567.33626999,0.860654527559055,16640,13745,0.14088800081281538,0.1163765367290954,16118,10691
0.22,0.46,6930064.222,83834831.67968,87755.0,90852650.90168001,-32912232.341680005,0.8583292322834646,17551,12834,0.14860128018423815,0.10866325735767264,16966,9843
0.22,0.48000000000000004,7026008.94325,79019590.26028,91825.0,86137424.20353,-28197005.643529996,0.8563361220472441,18365,12020,0.15549327733938428,0.1017712602025265,17726,9083
0.22,0.5,7165879.618,74179473.5354,95785.0,81441138.1534,-23500719.5934,0.853826279527559,19157,11228,0.16219900430114811,0.0950655332407627,18450,8359
0.22,0.52,7299898.683999999,68748299.85876001,99640.0,76147838.54276001,-18207419.982760012,0.8517593503937009,19928,10457,0.1687269278965015,0.08853760964540928,19165,7644
0.22,0.54,7456921.5655,63805474.43364001,103300.0,71365695.99914001,-13425277.439140007,0.849175688976378,20660,9725,0.17492464523994988,0.08233989230196091,19827,6982
0.22,0.56,7652303.763249999,59408205.31424001,106790.0,67167299.07749,-9226880.51749,0.8467027559055118,21358,9027,0.18083449046635283,0.07643004707555796,20458,6351
0.22,0.5800000000000001,7860531.0505,55278277.559080005,109890.0,63248698.60958,-5308280.04958,0.8442298228346456,21978,8407,0.1860839231889457,0.07118061435296508,21011,5798
0.22,0.6,8005118.71,51452458.80524,112715.0,59570292.51524,-1629873.9552399963,0.841978346456693,22543,7842,0.19086768042808278,0.06639685711382802,21515,5294
0.22,0.62,8140793.104,47654361.009840004,115610.0,55910764.11384001,2029654.446159996,0.8395054133858267,23122,7263,0.19576997324482676,0.061494564297084026,22027,4782
0.22,0.64,8308870.2212499995,44534668.31756,118245.0,52961783.53881,4978635.021190003,0.8369955708661417,23649,6736,0.20023199105903072,0.05703254648288007,22486,4323
0.22,0.66,8493294.232749999,41044542.54004,120925.0,49658761.77279,8281656.787210003,0.8342642716535432,24185,6200,0.20477021031598197,0.05249432722592881,22948,3861
0.22,0.68,8626305.69175,37507383.904400006,123365.0,46257054.59615,11683363.963849999,0.8321973425196851,24673,5712,0.20890202187828089,0.048362515663629896,23380,3429
0.22,0.7000000000000001,8876561.094999999,34191205.61924,125975.0,43193741.71424,14746676.845760003,0.8292076771653543,25195,5190,0.21332170555762522,0.04394283198428557,23821,2988
0.22,0.7200000000000001,9112983.022,31061768.53364,128355.0,40303106.55564,17637312.004360005,0.8259227362204725,25671,4714,0.21735191519626104,0.03991262234564975,24208,2601
0.22,0.74,9359971.096,28041094.628999997,130470.0,37531535.724999994,20408882.83500001,0.8230068897637794,26094,4291,0.2209333830053849,0.03633115453652589,24552,2257
0.22,0.76,9625092.6625,25180274.81492,132695.0,34938062.47742,23002356.08258,0.8196481299212599,26539,3846,0.22470112100789108,0.03256341653401971,24906,1903
0.22,0.78,9900954.54325,22717138.671160005,134510.0,32752603.214410007,25187815.345589995,0.8165477362204724,26902,3483,0.2277745791986995,0.0294899583432113,25185,1624
