threshold,tp,fp,fn,tn,precision,recall,f1,fn_loss,fp_loss,total_cost,savings
0.46123057644110277,2990,9791,1074,104253,0.23394100618105,0.7357283464566929,0.3550014841199169,14944418.155,76739457.968,91683876.123,-33743457.56299999
0.46373182957393483,2984,9695,1080,104349,0.2353497909929805,0.734251968503937,0.356447470584722,15026858.155,76120120.99000001,91146979.14500001,-33206560.58500001
0.4662330827067669,2977,9604,1087,104440,0.2366266592480725,0.7325295275590551,0.35770501652147796,15151105.155,75536058.77200001,90687163.92700002,-32746745.367000014
0.468734335839599,2968,9501,1096,104543,0.2380303151816505,0.7303149606299213,0.3590394967640476,15261768.315,74980824.40400001,90242592.71900001,-32302174.15900001
0.47123558897243106,2966,9401,1098,104643,0.23983181046332983,0.7298228346456693,0.361024891972491,15286443.315,74248034.14000002,89534477.45500001,-31594058.89500001
0.4737368421052631,2962,9307,1102,104737,0.24142146874235879,0.7288385826771654,0.36270127961795134,15350576.09,73606616.412,88957192.502,-31016773.942
0.47623809523809524,2953,9211,1111,104833,0.24276553765208814,0.7266240157480315,0.3639388710870101,15425218.884999998,72991047.178,88416266.063,-30475847.50299999
0.4787393483709273,2944,9131,1120,104913,0.2438095238095238,0.7244094488188977,0.36483053472953714,15502064.965,72467288.158,87969353.12300001,-30028934.56300001
0.48124060150375936,2934,9024,1130,105020,0.24535875564475665,0.7219488188976378,0.3662464111846212,15607619.629999999,71684041.278,87291660.90799999,-29351242.34799999
0.4837418546365915,2930,8929,1134,105115,0.24706973606543553,0.7209645669291339,0.3680211015512152,15671245.379999999,70901320.006,86572565.38599999,-28632146.82599999
0.48624310776942353,2919,8835,1145,105209,0.24834099030117407,0.718257874015748,0.36907320773802,15781433.740000002,70301943.414,86083377.15400001,-28142958.59400001
0.48874436090225565,2911,8735,1153,105309,0.24995706680405289,0.7162893700787402,0.3705919796308084,15988263.6,69678668.0,85666931.6,-27726513.03999999
0.4912456140350877,2901,8636,1163,105408,0.25145185056773856,0.7138287401574803,0.37189923722838275,16112008.434999999,68861970.72,84973979.155,-27033560.595
0.49374686716791977,2891,8563,1173,105481,0.25240090797974507,0.7113681102362205,0.37259956179920095,16200554.43,68359047.75400001,84559602.18400002,-26619183.624000013
0.4962481203007519,2886,8484,1178,105560,0.2538258575197889,0.7101377952755905,0.373979525722431,16248896.42,67747612.03600001,83996508.45600002,-26056089.896000013
0.49874937343358394,2873,8406,1191,105638,0.25472116322369004,0.7069389763779528,0.37450303069803814,16381906.695,67307541.438,83689448.13299999,-25749029.572999984
0.5012506265664161,2866,8309,1198,105735,0.2564653243847875,0.7052165354330708,0.3761401666776035,16542371.004999999,66388727.33999999,82931098.34499998,-24990679.78499998
0.5037518796992481,2860,8222,1204,105822,0.2580761595379895,0.7037401574803149,0.3776574673181038,16578740.155,65796287.669999994,82375027.82499999,-24434609.264999986
0.5062531328320802,2853,8138,1211,105906,0.25957601674096986,0.7020177165354331,0.3790102955828628,16737615.049999999,65201606.95,81939222.0,-23998803.439999998
0.5087543859649123,2847,8037,1217,106007,0.2615766262403528,0.7005413385826772,0.38092052448488095,16825729.055,64403967.378,81229696.433,-23289277.872999996
0.5112556390977443,2846,7942,1218,106102,0.26381164256581385,0.7002952755905512,0.3832480474010234,16830969.055,63649932.382,80480901.437,-22540482.877000004
0.5137568922305764,2839,7837,1225,106207,0.2659235668789809,0.6985728346456693,0.3852103120759838,16880693.665,62744531.87200001,79625225.537,-21684806.976999998
0.5162581453634085,2829,7762,1235,106282,0.26711358700783683,0.6961122047244095,0.38607983623336745,17074849.95,62084445.43,79159295.38,-21218876.819999993
0.5187593984962406,2820,7676,1244,106368,0.2686737804878049,0.6938976377952756,0.3873626373626374,17201417.715,61462587.382,78664005.097,-20723586.537
0.5212606516290726,2809,7605,1255,106439,0.2697330516612253,0.6911909448818898,0.3880370216880785,17515546.235,60817071.58400001,78332617.819,-20392199.259000003
0.5237619047619048,2800,7516,1264,106528,0.27142303218301667,0.6889763779527559,0.3894297635605007,17594939.85,60274409.81200001,77869349.662,-19928931.101999998
0.5262631578947369,2791,7432,1273,106612,0.27301183605595225,0.686761811023622,0.39070483656470917,17721045.64,59710962.478,77432008.118,-19491589.558
0.5287644110275689,2779,7367,1285,106677,0.2739010447466982,0.6838090551181102,0.39113300492610836,17873622.91,58995653.028000005,76869275.93800001,-18928857.378000006
0.531265664160401,2772,7280,1292,106764,0.2757660167130919,0.6820866141732284,0.39274582034570704,17923874.689999998,58424527.176,76348401.866,-18407983.305999994
0.5337669172932331,2765,7199,1299,106845,0.27749899638699316,0.6803641732283464,0.39421157684630737,18110268.675,57625859.844,75736128.519,-17795709.95899999
0.5362681704260651,2755,7115,1309,106929,0.27912867274569403,0.6779035433070866,0.39543562508970864,18216113.955000002,56849258.86,75065372.815,-17124954.254999995
0.5387694235588972,2751,7029,1313,107015,0.2812883435582822,0.6769192913385826,0.3974284888760473,18315944.35,56287537.564,74603481.914,-16663063.354000002
0.5412706766917293,2742,6939,1322,107105,0.2832352029748993,0.6747047244094488,0.39898144779919975,18455525.445,55636370.38200001,74091895.827,-16151477.267000005
0.5437719298245614,2731,6874,1333,107170,0.28433107756376885,0.671998031496063,0.39959031384885507,18564872.134999998,55108339.222,73673211.357,-15732792.796999991
0.5462731829573935,2725,6787,1339,107257,0.28648023549201007,0.6705216535433071,0.4014437242192103,18637239.125,54438956.328,73076195.45300001,-15135776.893000007
0.5487744360902256,2716,6707,1348,107337,0.2882309243340762,0.6683070866141733,0.40275821161118114,18807479.125,53804116.928,72611596.053,-14671177.493
0.5512756892230576,2711,6632,1353,107412,0.2901637589639302,0.6670767716535433,0.4044156037890654,18871151.8,53268330.984000005,72139482.78400001,-14199064.224000007
0.5537769423558897,2696,6555,1368,107489,0.2914279537347314,0.6633858267716536,0.40495681562147956,19246998.84,52590798.898,71837797.738,-13897379.178000003
0.5562781954887218,2689,6479,1375,107565,0.29330279232111695,0.6616633858267716,0.40643893591293834,19471858.47,52056333.29,71528191.75999999,-13587773.199999988
0.5587794486215538,2679,6393,1385,107651,0.2953042328042328,0.6592027559055118,0.40788672350791716,19634858.43,51523969.905999996,71158828.336,-13218409.775999993
0.5612807017543859,2669,6320,1395,107724,0.2969184558905329,0.656742125984252,0.4089481345284609,19813732.905,51003091.335999995,70816824.241,-12876405.680999994
0.563781954887218,2660,6250,1404,107794,0.29854096520763185,0.6545275590551181,0.41005087097271464,20017632.055,50458263.97400001,70475896.02900001,-12535477.469000012
0.56628320802005,2654,6173,1410,107871,0.30066840376118725,0.6530511811023622,0.41176014273524164,20082807.45,49803521.40800001,69886328.85800001,-11945910.298000008
0.5687844611528822,2651,6119,1413,107925,0.3022805017103763,0.6523129921259843,0.4131213962911018,20214637.45,49331115.93,69545753.38,-11605334.819999993
0.5712857142857143,2635,6048,1429,107996,0.3034665438212599,0.6483759842519685,0.41343061112418605,20415862.45,48702894.572,69118757.022,-11178338.461999997
0.5737869674185464,2631,5978,1433,108066,0.30561040771285863,0.6473917322834646,0.41521344590862463,20534317.45,48261664.53,68795981.98,-10855563.420000002
0.5762882205513784,2624,5894,1440,108150,0.30805353369335525,0.6456692913385826,0.417103799078048,20698408.2,47562116.42000001,68260524.62,-10320106.060000002
0.5787894736842105,2616,5829,1448,108215,0.30976909413854353,0.6437007874015748,0.4182588536253897,20928644.595,47053182.38,67981826.975,-10041408.414999992
0.5812907268170426,2606,5760,1458,108284,0.3114989242170691,0.6412401574803149,0.4193081255028158,21168886.095,46636123.638000004,67805009.73300001,-9864591.173000008
0.5837919799498746,2597,5691,1467,108353,0.31334459459459457,0.6390255905511811,0.42049870466321243,21314779.119999997,45947918.160000004,67262697.28,-9322278.719999999
0.5862932330827068,2584,5631,1480,108413,0.31454656116859403,0.6358267716535433,0.4208811792491245,21441692.599999998,45317344.324,66759036.923999995,-8818618.363999993
0.5887944862155389,2577,5568,1487,108476,0.316390423572744,0.6341043307086615,0.42214759603571134,21559951.605,44854067.224,66414018.828999996,-8473600.268999994
0.5912957393483709,2571,5501,1493,108543,0.31850842418235875,0.6326279527559056,0.42369808833223466,21666612.355,44319499.762,65986112.117,-8045693.556999996
0.593796992481203,2564,5440,1500,108604,0.32033983008495753,0.6309055118110236,0.42492542260523697,21769758.105,43944862.300000004,65714620.405,-7774201.844999999
0.5962982456140351,2558,5378,1506,108666,0.32232862903225806,0.6294291338582677,0.4263333333333333,21853892.325,43435512.976,65289405.301,-7348986.740999997
0.5987994987468671,2550,5319,1514,108725,0.3240564239420511,0.6274606299212598,0.4273862398391017,22069722.325000003,42990193.226,65059915.55100001,-7119496.991000004
0.6013007518796992,2543,5265,1521,108779,0.32569159836065575,0.625738188976378,0.42840296495956875,22150848.995,42633201.15600001,64784050.15100001,-6843631.591000006
0.6038020050125313,2535,5205,1529,108839,0.32751937984496127,0.62376968503937,0.4295154185022027,22387807.360000003,42159606.204,64547413.56400001,-6606995.004000008
0.6063032581453633,2531,5135,1533,108909,0.3301591442734151,0.6227854330708661,0.4315430520034101,22420607.945,41582862.396000005,64003470.341000006,-6063051.781000003
0.6088045112781955,2524,5068,1540,108976,0.33245521601685984,0.6210629921259843,0.4330816746739876,22544929.66,41114352.038,63659281.698,-5718863.137999997
0.6113057644110276,2518,5014,1546,109030,0.3343069569835369,0.6195866141732284,0.43428768540876167,22577552.775,40665144.012,63242696.787,-5302278.226999998
0.6138070175438596,2509,4939,1555,109105,0.33686895810955964,0.6173720472440944,0.4358929812369701,22672276.564999998,40163531.094000004,62835807.659,-4895389.098999999
0.6163082706766917,2498,4871,1566,109173,0.3389876509702809,0.6146653543307087,0.4369806699903787,22781466.77,39603153.396,62384620.16599999,-4444201.605999991
0.6188095238095238,2486,4812,1578,109232,0.3406412715812551,0.6117125984251969,0.43759901425805314,22918716.585,39080438.528,61999155.113,-4058736.5529999956
0.6213107769423559,2478,4742,1586,109302,0.343213296398892,0.609744094488189,0.43920595533498763,23044828.575000003,38527030.178,61571858.753000006,-3631440.1930000037
0.6238120300751879,2469,4692,1595,109352,0.3447842480100545,0.6075295275590551,0.43991091314031183,23285104.325,38154857.15400001,61439961.479,-3499542.9189999998
0.62631328320802,2459,4622,1605,109422,0.3472673351221579,0.6050688976377953,0.44127411395244504,23450244.075,37694997.695999995,61145241.771,-3204823.2109999955
0.6288145363408522,2454,4568,1610,109476,0.3494730845912845,0.6038385826771654,0.4427205484394732,23568924.075,37322899.868,60891823.943,-2951405.3830000013
0.6313157894736842,2445,4513,1619,109531,0.3513940787582639,0.6016240157480315,0.44365813826891676,23748141.265,36835797.49600001,60583938.76100001,-2643520.201000005
0.6338170426065163,2436,4466,1628,109578,0.35294117647058826,0.5994094488188977,0.4442823271931425,23891189.595,36541422.89,60432612.485,-2492193.924999997
0.6363182957393484,2423,4405,1641,109639,0.3548623315758641,0.5962106299212598,0.4449136981270657,24018288.97,36091525.646000005,60109814.616000004,-2169396.0560000017
0.6388195488721804,2416,4339,1648,109705,0.357660991857883,0.594488188976378,0.4466216840743137,24075382.4,35645102.694000006,59720485.094000004,-1780066.5340000018
0.6413208020050125,2411,4286,1653,109758,0.36001194564730477,0.593257874015748,0.4480996189945172,24145353.15,35189202.195999995,59334555.34599999,-1394136.785999991
0.6438220551378446,2404,4219,1660,109825,0.3629775026423071,0.5915354330708661,0.4498923926265556,24205420.135,34475583.05,58681003.185,-740584.625
0.6463233082706766,2395,4159,1669,109885,0.36542569423252974,0.5893208661417323,0.45112073836880767,24285745.265,33998761.702,58284506.967,-344088.4069999978
0.6488245614035087,2388,4107,1676,109937,0.36766743648960737,0.5875984251968503,0.4523155601856236,24369488.575000003,33525277.716,57894766.291,45652.26900000125
0.6513258145363409,2380,4043,1684,110001,0.3705433598007162,0.5856299212598425,0.4538952989415467,24433054.505,33081464.338,57514518.842999995,425899.71700000763
0.6538270676691729,2367,3993,1697,110051,0.3721698113207547,0.5824311023622047,0.45414428242517274,24704416.305,32733453.108,57437869.413,502549.1469999999
0.656328320802005,2357,3954,1707,110090,0.3734748851212169,0.5799704724409449,0.45436144578313253,25023376.305,32458789.277999997,57482165.583,458252.97700000554
0.6588295739348371,2343,3884,1721,110160,0.3762646539264493,0.5765255905511811,0.45534933436983777,25249034.29,31959613.036000002,57208647.326000005,731771.2339999974
0.6613308270676691,2335,3819,1729,110225,0.3794280142996425,0.5745570866141733,0.45703660207477004,25496834.66,31495283.12,56992117.78,948300.7800000012
0.6638320802005012,2327,3767,1737,110277,0.381851000984575,0.5725885826771654,0.45816105532585155,25554749.365000002,31156346.62,56711095.985,1229322.575000003
0.6663333333333333,2319,3712,1745,110332,0.38451334770353174,0.5706200787401575,0.45943536404160473,25722819.395000003,30735920.254000004,56458739.649000004,1481678.9109999985
0.6688345864661654,2314,3657,1750,110387,0.38753977558197955,0.5693897637795275,0.46118584952665664,25812384.345,30307387.302,56119771.647,1820646.9130000025
0.6713358395989975,2307,3608,1757,110436,0.39002535925612847,0.5676673228346457,0.4623709790560176,25894509.765,29879365.422000002,55773875.18700001,2166543.372999996
0.6738370927318296,2299,3554,1765,110490,0.39279002221083203,0.5656988188976378,0.4636482807300595,25990716.375,29340864.522,55331580.897,2608837.6630000025
0.6763383458646617,2292,3507,1772,110537,0.3952405587170202,0.5639763779527559,0.4647673121768225,26160058.85,28818297.895999998,54978356.746,2962061.814000003
0.6788395989974937,2284,3455,1780,110589,0.3979787419411047,0.562007874015748,0.46597980210139756,26241279.619999997,28272696.136000004,54513975.756,3426442.804000005
0.6813408521303258,2278,3400,1786,110644,0.40119760479041916,0.5605314960629921,0.46766577704783413,26331842.985,27850637.056,54182480.041,3757938.5190000013
0.6838421052631579,2264,3351,1800,110693,0.40320569902048087,0.5570866141732284,0.4678169232358715,26644644.755,27479009.106000002,54123653.861,3816764.699000001
0.6863433583959899,2254,3283,1810,110761,0.40707964601769914,0.5546259842519685,0.4695344234975524,26832890.225,26996620.132,53829510.357,4110908.2030000016
0.688844611528822,2245,3223,1819,110821,0.4105705925384053,0.5524114173228346,0.4710449013848091,26903470.189999998,26489491.830000002,53392962.019999996,4547456.540000007
0.6913458646616542,2237,3166,1827,110878,0.41402924301314087,0.5504429133858267,0.4725889933453048,27045680.5,25881161.058000002,52926841.558,5013577.002000004
0.6938471177944862,2229,3119,1835,110925,0.41679132385938666,0.5484744094488189,0.4736506587335316,27190397.97,25486726.832000002,52677124.802,5263293.758000001
0.6963483709273183,2221,3059,1843,110985,0.4206439393939394,0.546505905511811,0.4753852739726027,27259305.64,25078658.89,52337964.53,5602454.030000001
0.6988496240601504,2207,3008,1857,111036,0.42320230105465007,0.5430610236220472,0.4756978122642526,27684779.075000003,24753033.07,52437812.145,5502606.414999999
0.7013508771929824,2194,2962,1870,111082,0.42552366175329714,0.5398622047244095,0.4759219088937094,28006160.994999997,24277410.468000002,52283571.463,5656847.097000003
0.7038521303258145,2186,2921,1878,111123,0.4280399451732916,0.5378937007874016,0.47672009595463966,28105004.134999998,23937539.358,52042543.493,5897875.067000002
0.7063533834586466,2177,2856,1887,111188,0.4325452016689847,0.5356791338582677,0.478619325052215,28223270.97,23292076.856000002,51515347.826000005,6425070.733999997
0.7088546365914786,2165,2818,1899,111226,0.43447722255669274,0.5327263779527559,0.4786116944843595,28482655.669999998,22995255.892,51477911.562,6462506.998000003
0.7113558897243107,2151,2769,1913,111275,0.4371951219512195,0.5292814960629921,0.4788512911843276,28628477.66,22622955.626000002,51251433.286,6688985.274000004
0.7138571428571429,2138,2721,1926,111323,0.44000823214653223,0.5260826771653543,0.47921102768127305,28844172.11,22285806.892,51129979.002000004,6810439.557999998
0.716358395989975,2131,2671,1933,111373,0.4437734277384423,0.5243602362204725,0.4807128355515452,29042191.119999997,21830673.97,50872865.089999996,7067553.470000006
0.718859649122807,2116,2622,1948,111422,0.44660194174757284,0.5206692913385826,0.4807998182231311,29423386.87,21434920.3,50858307.17,7082111.390000001
0.7213609022556391,2107,2577,1957,111467,0.4498292058070026,0.5184547244094488,0.4817101051668953,29547859.215,21041015.290000003,50588874.505,7351544.055
0.7238621553884712,2099,2528,1965,111516,0.45364166846768966,0.516486220472441,0.4830284202048096,29712046.275,20569660.75,50281707.025,7658711.535000004
0.7263634085213032,2090,2480,1974,111564,0.4573304157549234,0.5142716535433071,0.48413249942089415,29925865.945,20212036.774,50137902.719,7802515.841000006
0.7288646616541353,2077,2446,1987,111598,0.4592084899403051,0.5110728346456693,0.483754512635379,30385399.47,19921516.430000003,50306915.900000006,7633502.659999996
0.7313659147869674,2068,2403,1996,111641,0.46253634533661375,0.5088582677165354,0.48459285295840654,30500411.91,19406027.12,49906439.03,8033979.530000001
0.7338671679197994,2059,2367,2005,111677,0.465205603253502,0.5066437007874016,0.48504122497055363,30601500.33,19135998.264,49737498.594,8202919.966000006
0.7363684210526316,2051,2330,2013,111714,0.46815795480483907,0.5046751968503937,0.48573120189461216,30800337.555,18791817.122,49592154.677,8348263.883000001
0.7388696741854637,2039,2279,2025,111765,0.47220935618341825,0.5017224409448819,0.4865187306132189,30981649.839999996,18210850.146,49192499.986,8747918.574000001
0.7413709273182957,2027,2231,2037,111813,0.47604509159229685,0.4987696850393701,0.48714251381879353,31216317.645,17798956.457999997,49015274.103,8925144.457000002
0.7438721804511278,2016,2186,2048,111858,0.4797715373631604,0.49606299212598426,0.487781272683281,31331077.305,17337796.082000002,48668873.387,9271545.173
0.7463734335839599,2004,2140,2060,111904,0.48359073359073357,0.49311023622047245,0.48830409356725146,31609396.095,16871155.803999998,48480551.899,9459866.661000006
0.7488746867167919,1996,2105,2068,111939,0.4867105584003901,0.4911417322834646,0.48891610532761787,31773429.474999998,16702453.121999998,48475882.596999995,9464535.963000007
0.751375939849624,1987,2063,2077,111981,0.49061728395061727,0.48892716535433073,0.48977076657628793,31947950.925,16435440.32,48383391.245000005,9557027.314999998
0.7538771929824561,1975,2007,2089,112037,0.4959819186338523,0.4859744094488189,0.49092716877951775,32203655.04,15942158.836000003,48145813.876,9794604.684
0.7563784461152881,1963,1961,2101,112083,0.5002548419979612,0.48302165354330706,0.4914872308462694,32429862.03,15519912.460000003,47949774.49,9990644.07
0.7588796992481203,1951,1920,2113,112124,0.5040041332988892,0.48006889763779526,0.49174543163201007,32805575.775,15119049.566000002,47924625.341,10015793.219000004
0.7613809523809524,1936,1888,2128,112156,0.5062761506276151,0.4763779527559055,0.4908722109533469,33104578.139999997,14836496.244,47941074.383999996,9999344.176000006
0.7638822055137844,1923,1857,2141,112187,0.5087301587301587,0.4731791338582677,0.4903110657827639,33323638.675,14524831.156000001,47848469.831,10091948.729000002
0.7663834586466165,1914,1817,2150,112227,0.5129991959260252,0.47096456692913385,0.49108402822322,33526891.314999998,14125060.736000001,47651952.051,10288466.509000003
0.7688847117794486,1905,1785,2159,112259,0.516260162601626,0.46875,0.49135929842661846,33752075.825,13785000.425999999,47537076.251,10403342.309
0.7713859649122807,1896,1747,2168,112297,0.5204501784243755,0.46653543307086615,0.49202024133904243,33827249.615,13536494.788,47363744.403000005,10576674.156999998
0.7738872180451127,1883,1718,2181,112326,0.5229103026936962,0.46333661417322836,0.491324200913242,34073624.644999996,13233034.586000001,47306659.231,10633759.329000004
0.7763884711779448,1872,1690,2192,112354,0.5255474452554745,0.46062992125984253,0.4909520062942565,34372401.144999996,13039279.008000001,47411680.153,10528738.407000005
0.778889724310777,1863,1643,2201,112401,0.531374786081004,0.4584153543307087,0.49220607661822985,34618830.3,12584788.202,47203618.502,10736800.058000006
0.781390977443609,1852,1608,2212,112436,0.5352601156069364,0.45570866141732286,0.49229133439659756,34963228.595,12271434.696000002,47234663.291,10705755.269000001
0.7838922305764411,1841,1565,2223,112479,0.5405167351732237,0.453001968503937,0.49290495314591704,35172929.855000004,11923992.324000001,47096922.179000005,10843496.380999997
0.7863934837092732,1831,1522,2233,112522,0.5460781389800179,0.45054133858267714,0.49373061884859104,35251675.86,11530715.538,46782391.398,11158027.162
0.7888947368421052,1818,1490,2246,112554,0.5495767835550182,0.44734251968503935,0.4932175800325556,35432637.95,11260089.246000001,46692727.196,11247691.364
0.7913959899749373,1807,1458,2257,112586,0.5534456355283308,0.44463582677165353,0.4931095647428026,35579278.9,10998421.648,46577700.548,11362718.012000002
0.7938972431077694,1799,1417,2265,112627,0.5593905472636815,0.44266732283464566,0.4942307692307692,35686443.70999999,10665888.792000001,46352332.502,11588086.058000006
0.7963984962406014,1789,1380,2275,112664,0.5645313979173241,0.4402066929133858,0.4946771740633209,35864848.22,10397186.868,46262035.088,11678383.472000003
0.7988997493734336,1776,1348,2288,112696,0.5685019206145967,0.43700787401574803,0.49415692821368956,36079889.785,10143212.552,46223102.337,11717316.223000005
0.8014010025062657,1760,1315,2304,112729,0.5723577235772358,0.4330708661417323,0.4930662557781202,36430298.370000005,9935788.636000002,46366087.006000005,11574331.553999998
0.8039022556390977,1746,1282,2318,112762,0.5766182298546896,0.4296259842519685,0.4923857868020305,36558735.82,9673763.848,46232499.668,11707918.892000005
0.8064035087719298,1738,1252,2326,112792,0.5812709030100335,0.42765748031496065,0.49277005954068626,36694854.18,9367682.430000002,46062536.61,11877881.950000003
0.8089047619047619,1728,1215,2336,112829,0.5871559633027523,0.4251968503937008,0.49322106464963605,37061112.515,9137822.853999998,46198935.369,11741483.191
0.8114060150375939,1724,1182,2340,112862,0.5932553337921541,0.4242125984251969,0.49469153515064557,37206342.515,8824341.514,46030684.029,11909734.531000003
0.813907268170426,1707,1157,2357,112887,0.5960195530726257,0.4200295275590551,0.49278290993071594,37407123.905,8523747.898000002,45930871.803,12009546.757
0.8164085213032581,1697,1126,2367,112918,0.6011335458731846,0.41756889763779526,0.49281254537534486,37708413.0,8348701.168000001,46057114.168,11883304.392000005
0.8189097744360903,1691,1092,2373,112952,0.6076176787639238,0.41609251968503935,0.4939389513655615,37778933.28,8124644.296000001,45903577.576000005,12036840.983999997
0.8214110275689223,1682,1072,2382,112972,0.6107480029048656,0.4138779527559055,0.4933998239953065,37970578.745000005,7918133.947999999,45888712.693,12051705.866999999
0.8239122807017544,1670,1035,2394,113009,0.6173752310536045,0.4109251968503937,0.49342591224700844,38262524.225,7690734.7820000015,45953259.007,11987159.553000003
0.8264135338345865,1660,1003,2404,113041,0.6233571160345475,0.40846456692913385,0.49353352162925523,38458545.495000005,7552396.131999999,46010941.627000004,11929476.932999998
0.8289147869674185,1647,970,2417,113074,0.6293465800534964,0.40526574803149606,0.49303996407723394,38589497.835,7255814.390000001,45845312.225,12095106.335
0.8314160401002506,1638,937,2426,113107,0.6361165048543689,0.4030511811023622,0.4934478084048802,38907104.375,6876956.422,45784060.797,12156357.763000004
0.8339172932330827,1624,906,2440,113138,0.641897233201581,0.39960629921259844,0.4925690021231422,39364242.435,6564077.908000001,45928320.343,12012098.217
0.8364185463659147,1615,879,2449,113165,0.6475541299117883,0.3973917322834646,0.4925282098200671,39455504.345,6275914.856000001,45731419.201,12208999.359000005
0.8389197994987468,1604,854,2460,113190,0.6525630593978845,0.39468503937007876,0.4918736583869978,39670639.57,6134255.362000001,45804894.932000004,12135523.627999999
0.841421052631579,1588,826,2476,113218,0.6578293289146645,0.390748031496063,0.4902747761654832,40112569.61,5891652.086,46004221.696,11936196.864
0.843922305764411,1576,792,2488,113252,0.6655405405405406,0.38779527559055116,0.49004975124378114,40374559.474999994,5547564.9120000005,45922124.386999995,12018294.173000008
0.8464235588972431,1566,767,2498,113277,0.6712387483926275,0.3853346456692913,0.48960450211036427,40590174.18,5303783.766,45893957.946,12046460.614
0.8489248120300752,1551,744,2513,113300,0.6758169934640523,0.38164370078740156,0.48781254914294697,40759832.385,5127387.7700000005,45887220.155,12053198.405000001
0.8514260651629072,1535,722,2529,113322,0.6801063358440408,0.3777066929133858,0.4856826451510837,40953459.150000006,4939380.216,45892839.366000004,12047579.193999998
0.8539273182957393,1522,699,2542,113345,0.6852769022962629,0.37450787401574803,0.48432776451869536,41201997.599999994,4712720.0819999995,45914717.682,12025700.878000006
0.8564285714285714,1504,669,2560,113375,0.6921306948918545,0.3700787401574803,0.48228314894981555,41432436.769999996,4447439.004000001,45879875.774,12060542.786000006
0.8589298245614034,1491,645,2573,113399,0.6980337078651685,0.36687992125984253,0.48096774193548386,41688758.075,4216735.944,45905494.019,12034924.541000001
0.8614310776942355,1484,618,2580,113426,0.7059942911512845,0.36515748031496065,0.4813493350632501,41797152.91499999,3943140.124,45740293.03899999,12200125.521000013
0.8639323308270677,1475,597,2589,113447,0.7118725868725869,0.3629429133858268,0.48076923076923084,42092750.405,3828655.0060000005,45921405.411,12019013.149000004
0.8664335839598998,1462,579,2602,113465,0.7163155316021558,0.359744094488189,0.478951678951679,42411602.555,3637617.486,46049220.041,11891198.519000001
0.8689348370927318,1452,562,2612,113482,0.7209533267130089,0.3572834645669291,0.4777887462981244,42848031.79,3503190.7,46351222.49,11589196.07
0.8714360902255639,1441,541,2623,113503,0.7270433905146317,0.3545767716535433,0.4766787958981145,42991453.95999999,3387413.99,46378867.949999996,11561550.610000007
0.873937343358396,1431,521,2633,113523,0.733094262295082,0.35211614173228345,0.47573138297872347,43176093.985,3229885.0280000004,46405979.013,11534439.547000006
0.876438596491228,1422,501,2642,113543,0.7394695787831513,0.3499015748031496,0.47502922999832975,43257026.865,3084271.842,46341298.707,11599119.853
0.8789398496240601,1411,481,2653,113563,0.7457716701902748,0.3471948818897638,0.4738079247817326,43416202.08499999,2938791.018,46354993.10299999,11585425.45700001
0.8814411027568922,1400,463,2664,113581,0.7514761137949544,0.34448818897637795,0.4724143748945504,43624161.015,2760335.47,46384496.485,11555922.075000003
0.8839423558897243,1391,440,2673,113604,0.7596941561987984,0.3422736220472441,0.47192536047497885,43846814.82,2608229.4820000003,46455044.302,11485374.258000001
0.8864436090225564,1374,429,2690,113615,0.762063227953411,0.3380905511811024,0.4683824782682803,44214241.345,2520229.34,46734470.685,11205947.875
0.8889448621553885,1362,417,2702,113627,0.7655986509274874,0.33513779527559057,0.4661988704432654,44514967.495,2392729.7800000003,46907697.275,11032721.285000004
0.8914461152882205,1346,403,2718,113641,0.7695826186392224,0.3312007874015748,0.4630999483915362,44858494.565,2291607.074,47150101.639,10790316.921000004
0.8939473684210526,1335,383,2729,113661,0.7770663562281723,0.328494094488189,0.4617779315115878,45132720.175,2172339.74,47305059.915,10635358.645000003
0.8964486215538847,1321,365,2743,113679,0.7835112692763938,0.3250492125984252,0.4594782608695652,45416094.18,2050617.4420000003,47466711.622,10473706.938000001
0.8989498746867167,1302,350,2762,113694,0.788135593220339,0.3203740157480315,0.4555633310006997,45758807.644999996,1968415.0020000003,47727222.647,10213195.913000003
0.9014511278195488,1289,335,2775,113709,0.7937192118226601,0.3171751968503937,0.4532348804500703,45855733.379999995,1774635.816,47630369.195999995,10310049.364000008
0.903952380952381,1272,323,2792,113721,0.7974921630094044,0.31299212598425197,0.4495493903516522,45979179.135000005,1607818.1460000002,47586997.281,10353421.279
0.906453634085213,1268,308,2796,113736,0.8045685279187818,0.31200787401574803,0.4496453900709219,46076689.2,1552334.504,47629023.704,10311394.855999999
0.9089548872180451,1256,296,2808,113748,0.8092783505154639,0.3090551181102362,0.4472934472934472,46156190.61,1399508.82,47555699.43,10384719.130000003
0.9114561403508772,1246,284,2818,113760,0.8143790849673203,0.3065944881889764,0.44547729710404005,46238103.629999995,1311095.762,47549199.392,10391219.168000005
0.9139573934837093,1231,274,2833,113770,0.8179401993355482,0.30290354330708663,0.4420901418567068,46321258.61,1216546.3560000001,47537804.966,10402613.594000004
0.9164586466165413,1218,261,2846,113783,0.8235294117647058,0.29970472440944884,0.43947320945336465,46530575.17,1133922.05,47664497.22,10275921.340000004
0.9189598997493734,1208,251,2856,113793,0.8279643591501028,0.297244094488189,0.4374434184320116,46613524.51,1055038.756,47668563.265999995,10271855.294000007
