t_low,t_high,fraud_loss,customer_loss,op_cost,total_cost,savings,effective_recall,n_challenged,n_blocked,challenge_rate,block_rate,legit_challenged,legit_blocked
0.13999999999999999,0.8,8220497.458,12209552.10662,206925.0,20636974.56462,37303443.99538,0.8531742125984253,41385,3099,0.3503996342330748,0.026238696785992482,39387,1330
0.13999999999999999,0.8200000000000001,8461908.606999999,11363389.97872,208560.0,20033858.58572,37906559.97428,0.8501845472440944,41712,2772,0.35316828665289396,0.023470044366173334,39633,1084
0.13999999999999999,0.8400000000000001,8756933.461,10462227.29402,210225.0,19429385.75502,38511032.80498,0.8468996062992127,42045,2439,0.35598774003454464,0.02065059098452264,39877,840
0.13999999999999999,0.86,9038728.98175,9589927.04314,211820.0,18840476.02489,39099942.535110004,0.8428395669291339,42364,2120,0.3586886578385884,0.017949673180478885,40086,631
0.13999999999999999,0.88,9313460.96875,9083514.301140001,213020.0,18609995.269890003,39330423.29011,0.8398129921259843,42604,1880,0.36072069631185016,0.01591763470721712,40244,473
0.13999999999999999,0.9,9645908.491,8659596.56896,214215.0,18519720.05996,39420698.50004,0.8357529527559056,42843,1641,0.36274426795814,0.013894063060927287,40373,344
0.13999999999999999,0.92,9793015.977249999,8287468.768900001,215210.0,18295694.746150002,39644723.81385,0.831951279527559,43042,1442,0.3644291665255529,0.01220916449351441,40469,248
0.13999999999999999,0.9400000000000001,10061474.563749999,8053649.254000001,216235.0,18331358.81775,39609059.74225,0.827300688976378,43247,1237,0.3661648660547973,0.01047346496426999,40548,169
0.13999999999999999,0.9600000000000001,10342520.991999999,7969001.415399999,217290.0,18528812.407399997,39411606.152600005,0.8215797244094488,43458,1026,0.3679513665458733,0.008686964473194026,40604,113
0.13999999999999999,0.98,10794382.542249998,7916710.33132,219425.0,18930517.87357,39009900.68643001,0.8080339566929133,43885,599,0.3715667016628848,0.005071629356182477,40664,53
0.16,0.16,3685681.0549999997,121545159.375,0.0,125230840.43,-67290421.87,0.9138779527559056,0,40038,0.0,0.3389948183018932,0,36324
0.16,0.18,3762940.9887499996,111281541.0541,18405.0,115062887.04285,-57122468.48285,0.9122170275590551,3681,36357,0.03116639008365225,0.3078284282182409,3636,32688
0.16,0.19999999999999998,3862834.01075,101463847.15752,34435.0,105361116.16826999,-47420697.60826999,0.9104453740157481,6887,33151,0.0583110373556406,0.28068378094625257,6794,29530
0.16,0.22,3960440.573,92765300.31136002,48265.0,96774005.88436002,-38833587.32436001,0.9087844488188976,9653,30385,0.08173028075998238,0.2572645375419108,9515,26809
0.16,0.24,4103742.0507499995,85716850.71664001,60005.0,89880597.76739001,-31940179.20739001,0.9071604330708661,12001,28037,0.10161039049005995,0.23738442781183325,11819,24505
0.16,0.26,4174130.3517499994,79524517.69654,70375.0,83769023.04829,-25828604.488289997,0.9058686023622047,14075,25963,0.11917058962983032,0.21982422867206286,13858,22466
0.16,0.28,4268171.1844999995,73479175.03414,80100.0,77827446.21864,-19887027.658639997,0.9042445866141732,16020,24018,0.1356385680902225,0.20335625021167067,15759,20565
0.16,0.30000000000000004,4395113.243749999,68653905.44676,88630.0,73137648.69051,-15197230.130510002,0.9023991141732284,17726,22312,0.15008297490432485,0.18891184339756834,17415,18909
0.16,0.32,4594064.484499999,63583870.41368,96660.0,68274594.89818001,-10334176.338180006,0.8999630905511811,19332,20706,0.1636806990212348,0.17531411928065838,18955,17369
0.16,0.34,4704017.85425,59145259.76194,104030.0,63953307.61619,-6012889.056189999,0.8982652559055119,20806,19232,0.17616080197785078,0.1628340163240424,20383,15941
0.16,0.36000000000000004,4825321.797499999,55315518.10228,110360.0,60251199.89978,-2310781.3397799954,0.8965305118110236,22072,17966,0.18687980492430656,0.15211501337758662,21602,14722
0.16,0.38,4899291.1805,51863701.98874,116180.0,56879173.16924,1061245.3907600045,0.8951279527559055,23236,16802,0.1967351915196261,0.14225962678226708,22728,13596
0.16,0.4,4983636.61025,48611581.792920016,121700.0,53716918.40317002,4223500.156829983,0.8933562992125984,24340,15698,0.2060825684966302,0.13291224980526298,23784,12540
0.16,0.42000000000000004,5105464.43975,46008139.82626001,126575.0,51240179.26601001,6700239.293989994,0.8915477362204725,25315,14723,0.2143377247942561,0.12465709350763708,24710,11614
0.16,0.44,5195107.805749999,43218855.78662,131465.0,48545428.592369996,9394989.967630006,0.8895177165354331,26293,13745,0.22261828157279778,0.1163765367290954,25633,10691
0.16,0.46,5373093.62,40624712.2822,136020.0,46133825.9022,11806592.657800004,0.8871924212598425,27204,12834,0.23033156094422055,0.10866325735767264,26481,9843
0.16,0.48000000000000004,5469038.34125,38439619.5725,140090.0,44048747.91375,13891670.646250002,0.885199311023622,28018,12020,0.23722355809936668,0.1017712602025265,27241,9083
0.16,0.5,5608909.015999999,36231548.41006,144050.0,41984507.426060006,15955911.133939996,0.882689468503937,28810,11228,0.24392928506113049,0.0950655332407627,27965,8359
0.16,0.52,5742928.0819999995,33725313.57174001,147905.0,39616146.65374001,18324271.90625999,0.8806225393700787,29581,10457,0.2504572086564839,0.08853760964540928,28680,7644
0.16,0.54,5899950.9635,31447734.459180005,151565.0,37499250.422680005,20441168.137319997,0.8780388779527559,30313,9725,0.2566549259999323,0.08233989230196091,29342,6982
0.16,0.56,6095333.161249999,29433856.699480005,155055.0,35684244.86073001,22256173.699269995,0.8755659448818898,31011,9027,0.2625647712263352,0.07643004707555796,29973,6351
0.16,0.5800000000000001,6303560.4485,27530811.2219,158155.0,33992526.6704,23947891.8896,0.8730930118110236,31631,8407,0.2678142039489281,0.07118061435296508,30526,5798
0.16,0.6,6448148.107999999,25765473.044979997,160980.0,32374601.152979996,25565817.407020006,0.8708415354330709,32196,7842,0.2725979611880652,0.06639685711382802,31030,5294
0.16,0.62,6583822.501999998,24016337.74728,163875.0,30764035.24928,27176383.310720004,0.8683686023622048,32775,7263,0.27750025400480915,0.061494564297084026,31542,4782
0.16,0.64,6751899.6192499995,22590886.60114,166510.0,29509296.22039,28431122.339610003,0.8658587598425197,33302,6736,0.2819622718190131,0.05703254648288007,32001,4323
0.16,0.66,6936323.6307500005,20981097.31238,169190.0,28086610.94313,29853807.61687,0.8631274606299213,33838,6200,0.28650049107596437,0.05249432722592881,32463,3861
0.16,0.68,7069335.089749999,19339007.59456,171630.0,26579972.68431,31360445.875690002,0.861060531496063,34326,5712,0.2906323026382633,0.048362515663629896,32895,3429
0.16,0.7000000000000001,7319590.492999999,17810043.25198,174240.0,25303873.74498,32636544.815020002,0.8580708661417322,34848,5190,0.2950519863176076,0.04394283198428557,33336,2988
0.16,0.7200000000000001,7556012.419999999,16358638.30918,176620.0,24091270.72918,33849147.83082,0.8547859251968504,35324,4714,0.2990821959562434,0.03991262234564975,33723,2601
0.16,0.74,7803000.493999999,14949024.55686,178735.0,22930760.05086,35009658.50914,0.8518700787401575,35747,4291,0.3026636637653673,0.03633115453652589,34067,2257
0.16,0.76,8068122.060499999,13622265.849820001,180960.0,21871347.91032,36069070.64968,0.8485113188976378,36192,3846,0.3064314017678735,0.03256341653401971,34421,1903
0.16,0.78,8343983.941249999,12472388.97794,182775.0,20999147.91919,36941270.64081,0.8454109251968503,36555,3483,0.3095048599586819,0.0294899583432113,34700,1624
0.16,0.8,8575666.83425,11440051.78514,184695.0,20200413.61939,37740004.94061001,0.8420890748031497,36939,3099,0.3127561215159007,0.026238696785992482,34994,1330
0.16,0.8200000000000001,8817077.98325,10593889.65724,186330.0,19597297.64049,38343120.91951001,0.8390994094488189,37266,2772,0.31552477393571987,0.023470044366173334,35240,1084
0.16,0.8400000000000001,9112102.83725,9692726.972540002,187995.0,18992824.80979,38947593.75021,0.835814468503937,37599,2439,0.31834422731737055,0.02065059098452264,35484,840
0.16,0.86,9393898.358,8820426.72166,189590.0,18403915.07966,39536503.480340004,0.8317544291338582,37918,2120,0.3210451451214143,0.017949673180478885,35693,631
0.16,0.88,9668630.344999999,8314013.97966,190790.0,18173434.32466,39766984.23534,0.8287278543307086,38158,1880,0.3230771835946761,0.01591763470721712,35851,473
0.16,0.9,10001077.86725,7890096.247479999,191985.0,18083159.11473,39857259.44527,0.8246678149606299,38397,1641,0.3251007552409659,0.013894063060927287,35980,344
0.16,0.92,10148185.353499997,7517968.44742,192980.0,17859133.80092,40081284.75908001,0.8208661417322834,38596,1442,0.32678565380837876,0.01220916449351441,36076,248
0.16,0.9400000000000001,10416643.94,7284148.932520001,194005.0,17894797.87252,40045620.68748,0.8162155511811023,38801,1237,0.32852135333762317,0.01047346496426999,36155,169
0.16,0.9600000000000001,10697690.368249997,7199501.09392,195060.0,18092251.462169997,39848167.097830005,0.8104945866141732,39012,1026,0.33030785382869915,0.008686964473194026,36211,113
0.16,0.98,11149551.918499999,7147210.00984,197195.0,18493956.92834,39446461.63166,0.7969488188976377,39439,599,0.3339231889457107,0.005071629356182477,36271,53
0.18,0.18,4200747.279999999,110647304.14,0.0,114848051.42,-56907632.86,0.9028051181102362,0,36357,0.0,0.3078284282182409,0,32688
0.18,0.19999999999999998,4300640.301999999,100829610.24342,16030.0,105146280.54542,-47205861.98542,0.9010334645669292,3206,33151,0.02714464727198835,0.28068378094625257,3158,29530
0.18,0.22,4398246.86425,92131063.39726001,29860.0,96559170.26151001,-38618751.70151001,0.8993725393700788,5972,30385,0.05056389067633014,0.2572645375419108,5879,26809
0.18,0.24,4541548.341999999,85082613.80254,41600.0,89665762.14454,-31725343.584539995,0.8977485236220472,8320,28037,0.07044400040640769,0.23738442781183325,8183,24505
0.18,0.26,4611936.642999999,78890280.78243999,51970.0,83554187.42543998,-25613768.86543998,0.8964566929133858,10394,25963,0.08800419954617808,0.21982422867206286,10222,22466
0.18,0.28,4705977.475749999,72844938.12004,61695.0,77612610.59579,-19672192.035789996,0.8948326771653543,12339,24018,0.10447217800657026,0.20335625021167067,12123,20565
0.18,0.30000000000000004,4832919.534999999,68019668.53266,70225.0,72922813.06765999,-14982394.507659987,0.8929872047244094,14045,22312,0.1189165848206726,0.18891184339756834,13779,18909
0.18,0.32,5031870.775749999,62949633.49958,78255.0,68059759.27533,-10119340.715330005,0.8905511811023622,15651,20706,0.13251430893758256,0.17531411928065838,15319,17369
0.18,0.34,5141824.1455,58511022.84784,85625.0,63738471.99334,-5798053.433339998,0.888853346456693,17125,19232,0.14499441189419854,0.1628340163240424,16747,15941
0.18,0.36000000000000004,5263128.088749999,54681281.18818,91955.0,60036364.27693,-2095945.7169299945,0.8871186023622047,18391,17966,0.15571341484065432,0.15211501337758662,17966,14722
0.18,0.38,5337097.471749999,51229465.07464,97775.0,56664337.54639,1276081.0136100054,0.8857160433070866,19555,16802,0.16556880143597386,0.14225962678226708,19092,13596
0.18,0.4,5421442.9015,47977344.87882001,103295.0,53502082.78032001,4438335.779679991,0.8839443897637795,20659,15698,0.17491617841297796,0.13291224980526298,20148,12540
0.18,0.42000000000000004,5543270.730999999,45373902.91216001,108170.0,51025343.64316001,6915074.9168399945,0.8821358267716536,21634,14723,0.18317133471060384,0.12465709350763708,21074,11614
0.18,0.44,5632914.096999999,42584618.87252,113060.0,48330592.96952,9609825.59048,0.8801058070866141,22612,13745,0.19145189148914551,0.1163765367290954,21997,10691
0.18,0.46,5810899.911249999,39990475.3681,117615.0,45918990.27935,12021428.280650005,0.8777805118110237,23523,12834,0.19916517086056829,0.10866325735767264,22845,9843
0.18,0.48000000000000004,5906844.632499999,37805382.6584,121685.0,43833912.2909,14106506.269100003,0.8757874015748031,24337,12020,0.20605716801571444,0.1017712602025265,23605,9083
0.18,0.5,6046715.30725,35597311.495960005,125645.0,41769671.803210005,16170746.756789997,0.8732775590551181,25129,11228,0.21276289497747825,0.0950655332407627,24329,8359
0.18,0.52,6180734.373249999,33091076.657640006,129500.0,39401311.03089,18539107.52911,0.8712106299212599,25900,10457,0.21929081857283164,0.08853760964540928,25044,7644
0.18,0.54,6337757.254749998,30813497.545080006,133160.0,37284414.799830005,20656003.760169998,0.868626968503937,26632,9725,0.22548853591628001,0.08233989230196091,25706,6982
0.18,0.56,6533139.452499999,28799619.785380002,136650.0,35469409.23788,22471009.322120003,0.8661540354330709,27330,9027,0.23139838114268296,0.07643004707555796,26337,6351
0.18,0.5800000000000001,6741366.739749999,26896574.307800002,139750.0,33777691.04755,24162727.512450002,0.8636811023622047,27950,8407,0.23664781386527584,0.07118061435296508,26890,5798
0.18,0.6,6885954.399249999,25131236.13088,142575.0,32159765.53013,25780653.029870003,0.861429625984252,28515,7842,0.2414315711044129,0.06639685711382802,27394,5294
0.18,0.62,7021628.793249999,23382100.833180003,145470.0,30549199.62643,27391218.93357,0.8589566929133858,29094,7263,0.24633386392115691,0.061494564297084026,27906,4782
0.18,0.64,7189705.910499999,21956649.68704,148105.0,29294460.59754,28645957.962460004,0.8564468503937007,29621,6736,0.2507958817353609,0.05703254648288007,28365,4323
0.18,0.66,7374129.921999999,20346860.398280002,150785.0,27871775.32028,30068643.23972,0.8537155511811023,30157,6200,0.25533410099231213,0.05249432722592881,28827,3861
0.18,0.68,7507141.380999999,18704770.68046,153225.0,26365137.061459996,31575281.498540007,0.8516486220472441,30645,5712,0.25946591255461104,0.048362515663629896,29259,3429
0.18,0.7000000000000001,7757396.784249999,17175806.33788,155835.0,25089038.12213,32851380.437870003,0.8486589566929134,31167,5190,0.26388559623395536,0.04394283198428557,29700,2988
0.18,0.7200000000000001,7993818.71125,15724401.39508,158215.0,23876435.10633,34063983.45367,0.8453740157480315,31643,4714,0.2679158058725912,0.03991262234564975,30087,2601
0.18,0.74,8240806.785249999,14314787.642760001,160330.0,22715924.42801,35224494.13199,0.8424581692913385,32066,4291,0.27149727368171506,0.03633115453652589,30431,2257
0.18,0.76,8505928.35175,12988028.93572,162555.0,21656512.287469998,36283906.272530004,0.8390994094488189,32511,3846,0.27526501168422124,0.03256341653401971,30785,1903
0.18,0.78,8781790.232499998,11838152.063840002,164370.0,20784312.29634,37156106.26366,0.8359990157480315,32874,3483,0.27833846987502964,0.0294899583432113,31064,1624
0.18,0.8,9013473.1255,10805814.87104,166290.0,19985577.99654,37954840.56346001,0.8326771653543307,33258,3099,0.28158973143224847,0.026238696785992482,31358,1330
0.18,0.8200000000000001,9254884.2745,9959652.74314,167925.0,19382462.017640002,38557956.54236,0.8296875,33585,2772,0.2843583838520676,0.023470044366173334,31604,1084
0.18,0.8400000000000001,9549909.1285,9058490.05844,169590.0,18777989.18694,39162429.37306,0.8264025590551181,33918,2439,0.2871778372337183,0.02065059098452264,31848,840
0.18,0.86,9831704.64925,8186189.807560001,171185.0,18189079.45681,39751339.103190005,0.8223425196850394,34237,2120,0.28987875503776206,0.017949673180478885,32057,631
0.18,0.88,10106436.63625,7679777.06556,172385.0,17958598.701810002,39981819.85819,0.8193159448818897,34477,1880,0.29191079351102384,0.01591763470721712,32215,473
0.18,0.9,10438884.158499999,7255859.333380001,173580.0,17868323.49188,40072095.06812,0.8152559055118109,34716,1641,0.29393436515731364,0.013894063060927287,32344,344
0.18,0.92,10585991.644749999,6883731.53332,174575.0,17644298.17807,40296120.38193,0.8114542322834646,34915,1442,0.2956192637247265,0.01220916449351441,32440,248
0.18,0.9400000000000001,10854450.23125,6649912.018420001,175600.0,17679962.24967,40260456.31033,0.8068036417322835,35120,1237,0.2973549632539709,0.01047346496426999,32519,169
0.18,0.9600000000000001,11135496.6595,6565264.17982,176655.0,17877415.83932,40063002.72068,0.8010826771653543,35331,1026,0.2991414637450469,0.008686964473194026,32575,113
0.18,0.98,11587358.20975,6512973.095739999,178790.0,18279121.30549,39661297.25451,0.7875369094488188,35758,599,0.3027567988620585,0.005071629356182477,32635,53
0.19999999999999998,0.19999999999999998,4866700.76,100221090.633,0.0,105087791.393,-47147372.833000004,0.890994094488189,0,33151,0.0,0.28068378094625257,0,29530
0.19999999999999998,0.22,4964307.32225,91522543.78684002,13830.0,96500681.10909002,-38560262.54909001,0.8893331692913385,2766,30385,0.02341924340434179,0.2572645375419108,2721,26809
0.19999999999999998,0.24,5107608.8,84474094.19212,25570.0,89607272.99212,-31666854.432119995,0.8877091535433072,5114,28037,0.04329935313441934,0.23738442781183325,5025,24505
0.19999999999999998,0.26,5177997.101,78281761.17202,35940.0,83495698.27302,-25555279.713019997,0.8864173228346457,7188,25963,0.060859552274189724,0.21982422867206286,7064,22466
0.19999999999999998,0.28,5272037.93375,72236418.50962,45665.0,77554121.44337,-19613702.883369997,0.8847933070866142,9133,24018,0.07732753073458191,0.20335625021167067,8965,20565
0.19999999999999998,0.30000000000000004,5398979.993,67411148.92223999,54195.0,72864323.91523999,-14923905.355239987,0.8829478346456693,10839,22312,0.09177193754868425,0.18891184339756834,10621,18909
0.19999999999999998,0.32,5597931.23375,62341113.88916,62225.0,68001270.12291,-10060851.56290999,0.8805118110236221,12445,20706,0.10536966166559421,0.17531411928065838,12161,17369
0.19999999999999998,0.34,5707884.6035,57902503.23742,69595.0,63679982.84092,-5739564.280919999,0.8788139763779528,13919,19232,0.11784976462221018,0.1628340163240424,13589,15941
0.19999999999999998,0.36000000000000004,5829188.54675,54072761.57776,75925.0,59977875.124510005,-2037456.5645100027,0.8770792322834645,15185,17966,0.12856876756866598,0.15211501337758662,14808,14722
0.19999999999999998,0.38,5903157.929749999,50620945.46422,81745.0,56605848.39397,1334570.1660300046,0.8756766732283464,16349,16802,0.1384241541639855,0.14225962678226708,15934,13596
0.19999999999999998,0.4,5987503.3595,47368825.26840001,87265.0,53443593.62790001,4496824.932099991,0.8739050196850394,17453,15698,0.1477715311409896,0.13291224980526298,16990,12540
0.19999999999999998,0.42000000000000004,6109331.188999999,44765383.301740006,92140.0,50966854.49074,6973564.069260001,0.8720964566929134,18428,14723,0.1560266874386155,0.12465709350763708,17916,11614
0.19999999999999998,0.44,6198974.555,41976099.2621,97030.0,48272103.8171,9668314.742899999,0.870066437007874,19406,13745,0.16430724421715717,0.1163765367290954,18839,10691
0.19999999999999998,0.46,6376960.3692499995,39381955.75768,101585.0,45860501.12693,12079917.433070004,0.8677411417322834,20317,12834,0.17202052358857994,0.10866325735767264,19687,9843
0.19999999999999998,0.48000000000000004,6472905.0905,37196863.04798,105655.0,43775423.13848,14164995.421520002,0.865748031496063,21131,12020,0.17891252074372607,0.1017712602025265,20447,9083
0.19999999999999998,0.5,6612775.765249999,34988791.88554,109615.0,41711182.65079,16229235.909210004,0.8632381889763779,21923,11228,0.1856182477054899,0.0950655332407627,21171,8359
0.19999999999999998,0.52,6746794.83125,32482557.047220007,113470.0,39342821.87847,18597596.68153,0.8611712598425197,22694,10457,0.1921461713008433,0.08853760964540928,21886,7644
0.19999999999999998,0.54,6903817.712749999,30204977.934660006,117130.0,37225925.647410005,20714492.912589997,0.8585875984251969,23426,9725,0.19834388864429167,0.08233989230196091,22548,6982
0.19999999999999998,0.56,7099199.910499999,28191100.174960002,120620.0,35410920.08546,22529498.474540003,0.8561146653543307,24124,9027,0.20425373387069462,0.07643004707555796,23179,6351
0.19999999999999998,0.5800000000000001,7307427.19775,26288054.697380003,123720.0,33719201.89513,24221216.66487,0.8536417322834645,24744,8407,0.2095031665932875,0.07118061435296508,23732,5798
0.19999999999999998,0.6,7452014.857249999,24522716.52046,126545.0,32101276.37771,25839142.182290003,0.8513902559055119,25309,7842,0.21428692383242456,0.06639685711382802,24236,5294
0.19999999999999998,0.62,7587689.251249999,22773581.22276,129440.0,30490710.47401,27449708.085990004,0.8489173228346457,25888,7263,0.21918921664916854,0.061494564297084026,24748,4782
0.19999999999999998,0.64,7755766.3685,21348130.07662,132075.0,29235971.44512,28704447.114880003,0.8464074803149607,26415,6736,0.2236512344633725,0.05703254648288007,25207,4323
0.19999999999999998,0.66,7940190.38,19738340.787860002,134755.0,27813286.16786,30127132.39214,0.8436761811023622,26951,6200,0.22818945372032376,0.05249432722592881,25669,3861
0.19999999999999998,0.68,8073201.839,18096251.070040002,137195.0,26306647.909040004,31633770.65096,0.841609251968504,27439,5712,0.23232126528262267,0.048362515663629896,26101,3429
0.19999999999999998,0.7000000000000001,8323457.242249999,16567286.727460003,139805.0,25030548.96971,32909869.590290003,0.8386195866141731,27961,5190,0.236740948961967,0.04394283198428557,26542,2988
0.19999999999999998,0.7200000000000001,8559879.16925,15115881.78466,142185.0,23817945.95391,34122472.60609,0.8353346456692914,28437,4714,0.24077115860060283,0.03991262234564975,26929,2601
0.19999999999999998,0.74,8806867.24325,13706268.032340001,144300.0,22657435.275590003,35282983.28441,0.8324187992125984,28860,4291,0.2443526264097267,0.03633115453652589,27273,2257
0.19999999999999998,0.76,9071988.809749998,12379509.3253,146525.0,21598023.13505,36342395.42495,0.8290600393700788,29305,3846,0.24812036441223287,0.03256341653401971,27627,1903
0.19999999999999998,0.78,9347850.690499999,11229632.453420002,148340.0,20725823.14392,37214595.41608,0.8259596456692913,29668,3483,0.2511938226030413,0.0294899583432113,27906,1624
0.19999999999999998,0.8,9579533.5835,10197295.260620002,150260.0,19927088.844120003,38013329.71588,0.8226377952755906,30052,3099,0.2544450841602601,0.026238696785992482,28200,1330
0.19999999999999998,0.8200000000000001,9820944.732499998,9351133.132720001,151895.0,19323972.86522,38616445.69478001,0.8196481299212599,30379,2772,0.25721373658007923,0.023470044366173334,28446,1084
0.19999999999999998,0.8400000000000001,10115969.5865,8449970.44802,153560.0,18719500.03452,39220918.52548,0.8163631889763779,30712,2439,0.2600331899617299,0.02065059098452264,28690,840
0.19999999999999998,0.86,10397765.10725,7577670.197140001,155155.0,18130590.30439,39809828.255610004,0.8123031496062991,31031,2120,0.2627341077657737,0.017949673180478885,28899,631
0.19999999999999998,0.88,10672497.09425,7071257.45514,156355.0,17900109.54939,40040309.01061,0.8092765748031495,31271,1880,0.26476614623903544,0.01591763470721712,29057,473
0.19999999999999998,0.9,11004944.616499998,6647339.722960001,157550.0,17809834.33946,40130584.22054,0.8052165354330708,31510,1641,0.2667897178853253,0.013894063060927287,29186,344
0.19999999999999998,0.92,11152052.10275,6275211.922900001,158545.0,17585809.025650002,40354609.53435,0.8014148622047244,31709,1442,0.2684746164527382,0.01220916449351441,29282,248
0.19999999999999998,0.9400000000000001,11420510.68925,6041392.408,159570.0,17621473.09725,40318945.46275,0.7967642716535432,31914,1237,0.2702103159819826,0.01047346496426999,29361,169
0.19999999999999998,0.9600000000000001,11701557.1175,5956744.5694,160625.0,17818926.6869,40121491.8731,0.7910433070866141,32125,1026,0.27199681647305857,0.008686964473194026,29417,113
0.19999999999999998,0.98,12153418.66775,5904453.48532,162760.0,18220632.15307,39719786.40693,0.7774975393700787,32552,599,0.27561215159007013,0.005071629356182477,29477,53
0.22,0.22,5517411.175,90982948.66900001,0.0,96500359.84400001,-38559941.28400001,0.8799212598425197,0,30385,0.0,0.2572645375419108,0,26809
0.22,0.24,5660712.652749999,83934499.07428001,11740.0,89606951.72703001,-31666533.167030007,0.8782972440944882,2348,28037,0.019880109730077557,0.23738442781183325,2304,24505
0.22,0.26,5731100.953749999,77742166.05418,22110.0,83495377.00793,-25554958.447929993,0.8770054133858268,4422,25963,0.037440308869847935,0.21982422867206286,4343,22466
0.22,0.28,5825141.786499999,71696823.39178,31835.0,77553800.17828,-19613381.618279994,0.8753813976377953,6367,24018,0.05390828733024012,0.20335625021167067,6244,20565
0.22,0.30000000000000004,5952083.845749999,66871553.8044,40365.0,72864002.65015,-14923584.090149999,0.8735359251968504,8073,22312,0.06835269414434246,0.18891184339756834,7900,18909
0.22,0.32,6151035.0865,61801518.77132,48395.0,68000948.85782,-10060530.297820002,0.8710999015748032,9679,20706,0.08195041826125242,0.17531411928065838,9440,17369
0.22,0.34,6260988.45625,57362908.11958,55765.0,63679661.57583,-5739243.015829995,0.8694020669291339,11153,19232,0.0944305212178684,0.1628340163240424,10868,15941
0.22,0.36000000000000004,6382292.399499999,53533166.459920004,62095.0,59977553.85942,-2037135.2994199991,0.8676673228346456,12419,17966,0.10514952416432417,0.15211501337758662,12087,14722
0.22,0.38,6456261.7825,50081350.34638,67915.0,56605527.12888,1334891.4311200008,0.8662647637795275,13583,16802,0.11500491075964371,0.14225962678226708,13213,13596
0.22,0.4,6540607.21225,46829230.150560014,73435.0,53443272.362810016,4497146.197189987,0.8644931102362206,14687,15698,0.12435228773664782,0.13291224980526298,14269,12540
0.22,0.42000000000000004,6662435.04175,44225788.183900006,78310.0,50966533.225650005,6973885.334349997,0.8626845472440945,15662,14723,0.1326074440342737,0.12465709350763708,15195,11614
0.22,0.44,6752078.407749999,41436504.144260004,83200.0,48271782.55201,9668636.007990003,0.860654527559055,16640,13745,0.14088800081281538,0.1163765367290954,16118,10691
0.22,0.46,6930064.222,38842360.63984,87755.0,45860179.86184,12080238.69816,0.8583292322834646,17551,12834,0.14860128018423815,0.10866325735767264,16966,9843
0.22,0.48000000000000004,7026008.94325,36657267.93014,91825.0,43775101.873390004,14165316.686609998,0.8563361220472441,18365,12020,0.15549327733938428,0.1017712602025265,17726,9083
0.22,0.5,7165879.618,34449196.7677,95785.0,41710861.3857,16229557.1743,0.853826279527559,19157,11228,0.16219900430114811,0.0950655332407627,18450,8359
0.22,0.52,7299898.683999999,31942961.929380007,99640.0,39342500.61338001,18597917.946619995,0.8517593503937009,19928,10457,0.1687269278965015,0.08853760964540928,19165,7644
0.22,0.54,7456921.5655,29665382.816820007,103300.0,37225604.38232001,20714814.177679993,0.849175688976378,20660,9725,0.17492464523994988,0.08233989230196091,19827,6982
0.22,0.56,7652303.763249999,27651505.057120003,106790.0,35410598.82037,22529819.73963,0.8467027559055118,21358,9027,0.18083449046635283,0.07643004707555796,20458,6351
0.22,0.5800000000000001,7860531.0505,25748459.57954,109890.0,33718880.63004,24221537.929960005,0.8442298228346456,21978,8407,0.1860839231889457,0.07118061435296508,21011,5798
0.22,0.6,8005118.71,23983121.40262,112715.0,32100955.11262,25839463.447380003,0.841978346456693,22543,7842,0.19086768042808278,0.06639685711382802,21515,5294
0.22,0.62,8140793.104,22233986.10492,115610.0,30490389.208920002,27450029.35108,0.8395054133858267,23122,7263,0.19576997324482676,0.061494564297084026,22027,4782
0.22,0.64,8308870.2212499995,20808534.958779998,118245.0,29235650.180029996,28704768.379970007,0.8369955708661417,23649,6736,0.20023199105903072,0.05703254648288007,22486,4323
0.22,0.66,8493294.232749999,19198745.670020003,120925.0,27812964.90277,30127453.65723,0.8342642716535432,24185,6200,0.20477021031598197,0.05249432722592881,22948,3861
0.22,0.68,8626305.69175,17556655.952200003,123365.0,26306326.64395,31634091.916050002,0.8321973425196851,24673,5712,0.20890202187828089,0.048362515663629896,23380,3429
0.22,0.7000000000000001,8876561.094999999,16027691.609620001,125975.0,25030227.70462,32910190.855380002,0.8292076771653543,25195,5190,0.21332170555762522,0.04394283198428557,23821,2988
0.22,0.7200000000000001,9112983.022,14576286.66682,128355.0,23817624.68882,34122793.87118,0.8259227362204725,25671,4714,0.21735191519626104,0.03991262234564975,24208,2601
0.22,0.74,9359971.096,13166672.9145,130470.0,22657114.0105,35283304.5495,0.8230068897637794,26094,4291,0.2209333830053849,0.03633115453652589,24552,2257
0.22,0.76,9625092.6625,11839914.207460001,132695.0,21597701.869960003,36342716.69004,0.8196481299212599,26539,3846,0.22470112100789108,0.03256341653401971,24906,1903
0.22,0.78,9900954.54325,10690037.335580003,134510.0,20725501.87883,37214916.68117,0.8165477362204724,26902,3483,0.2277745791986995,0.0294899583432113,25185,1624
0.22,0.8,10132637.436250001,9657700.142780002,136430.0,19926767.579030003,38013650.980969995,0.8132258858267716,27286,3099,0.2310258407559183,0.026238696785992482,25479,1330
0.22,0.8200000000000001,10374048.58525,8811538.01488,138065.0,19323651.60013,38616766.95987,0.810236220472441,27613,2772,0.23379449317573747,0.023470044366173334,25725,1084
